N	MC est. error	MC actual error	Value
8309	1.776767E-002	3.183375E-002	3.173426
8310	1.795787E-002	7.384482E-003	3.148977
8311	1.790015E-002	1.470623E-002	3.156299
8312	1.761106E-002	5.090013E-002	3.192493
8313	1.796337E-002	6.248078E-003	3.147841
8314	1.797997E-002	3.944994E-003	3.145538
8315	1.791882E-002	1.174469E-002	3.153337
8316	1.810386E-002	1.268452E-002	3.128908
8317	1.776427E-002	3.118599E-002	3.172779
8318	1.804212E-002	4.780920E-003	3.136812
8319	1.806932E-002	8.523775E-003	3.133069
8320	1.797981E-002	3.118885E-003	3.144712
8321	1.809449E-002	1.216109E-002	3.129432
8322	1.811062E-002	1.445975E-002	3.127133
8323	1.806908E-002	9.068323E-003	3.132524
8324	1.793174E-002	8.815804E-003	3.150408
8325	1.804721E-002	6.457518E-003	3.135135
8326	1.790204E-002	1.238284E-002	3.153975
8327	1.821512E-002	2.930732E-002	3.112285
8328	1.804524E-002	6.626275E-003	3.134966
8329	1.806509E-002	9.403915E-003	3.132189
8330	1.814218E-002	1.986396E-002	3.121729
8331	1.801055E-002	2.473700E-003	3.139119
8332	1.784608E-002	1.875300E-002	3.160346
8333	1.798125E-002	1.093054E-003	3.142686
8334	1.795003E-002	5.035616E-003	3.146628
8335	1.818956E-002	2.701557E-002	3.114577
8336	1.759799E-002	4.938623E-002	3.190979
8337	1.804293E-002	7.611605E-003	3.133981
8338	1.757480E-002	5.197895E-002	3.193572
8339	1.806446E-002	1.076162E-002	3.130831
8340	1.808416E-002	1.353510E-002	3.128058
8341	1.812161E-002	1.870571E-002	3.122887
8342	1.786486E-002	1.496453E-002	3.156557
8343	1.792961E-002	6.435634E-003	3.148028
8344	1.781258E-002	2.139872E-002	3.162991
8345	1.796988E-002	8.878737E-004	3.142481
8346	1.808013E-002	1.386680E-002	3.127726
8347	1.781452E-002	2.074112E-002	3.162334
8348	1.812988E-002	2.084517E-002	3.120747
8349	1.787416E-002	1.279709E-002	3.154390
8350	1.795693E-002	1.880400E-003	3.143473
8351	1.821927E-002	3.346189E-002	3.108131
8352	1.797145E-002	3.091287E-004	3.141284
8353	1.807425E-002	1.409355E-002	3.127499
8354	1.802571E-002	7.764547E-003	3.133828
8355	1.794034E-002	3.350494E-003	3.144943
8356	1.783892E-002	1.637767E-002	3.157970
8357	1.802374E-002	7.932249E-003	3.133660
8358	1.783150E-002	1.705774E-002	3.158650
8359	1.802002E-002	7.724966E-003	3.133868
8360	1.814639E-002	2.484624E-002	3.116746
8361	1.780732E-002	1.975168E-002	3.161344
8362	1.796744E-002	1.195619E-003	3.140397
8363	1.784083E-002	1.516927E-002	3.156762
8364	1.787963E-002	1.000945E-002	3.151602
8365	1.810176E-002	1.953647E-002	3.122056
8366	1.796365E-002	1.262747E-003	3.140330
8367	1.811926E-002	2.219502E-002	3.119398
8368	1.797444E-002	2.969327E-003	3.138623
8369	1.811201E-002	2.150662E-002	3.120086
8370	1.789425E-002	7.272340E-003	3.148865
8371	1.801931E-002	9.350389E-003	3.132242
8372	1.797787E-002	3.991125E-003	3.137602
8373	1.813978E-002	2.586352E-002	3.115729
8374	1.793795E-002	9.915356E-004	3.142584
8375	1.796509E-002	2.726982E-003	3.138866
8376	1.806714E-002	1.647326E-002	3.125119
8377	1.784824E-002	1.228105E-002	3.153874
8378	1.793781E-002	4.460191E-004	3.142039
8379	1.766882E-002	3.492006E-002	3.176513
8380	1.803482E-002	1.271437E-002	3.128878
8381	1.797924E-002	5.451382E-003	3.136141
8382	1.810549E-002	2.252799E-002	3.119065
8383	1.777422E-002	2.099830E-002	3.162591
8384	1.768614E-002	3.207147E-002	3.173664
8385	1.805046E-002	1.553422E-002	3.126058
8386	1.814363E-002	2.830861E-002	3.113284
8387	1.800758E-002	1.007960E-002	3.131513
8388	1.793745E-002	9.154957E-004	3.140677
8389	1.779289E-002	1.778272E-002	3.159375
8390	1.802699E-002	1.310636E-002	3.128486
8391	1.811338E-002	2.492003E-002	3.116673
8392	1.810803E-002	2.433813E-002	3.117255
8393	1.785182E-002	9.604773E-003	3.151197
8394	1.772417E-002	2.590794E-002	3.167501
8395	1.803196E-002	1.449319E-002	3.127099
8396	1.812858E-002	2.772891E-002	3.113864
8397	1.792446E-002	4.708244E-004	3.141122
8398	1.807586E-002	2.084962E-002	3.120743
8399	1.814391E-002	3.026988E-002	3.111323
8400	1.806513E-002	1.968789E-002	3.121905
8401	1.800667E-002	1.196523E-002	3.129627
8402	1.785354E-002	8.133602E-003	3.149726
8403	1.798518E-002	9.377968E-003	3.132215
8404	1.788624E-002	3.576314E-003	3.145169
8405	1.793854E-002	3.460589E-003	3.138132
8406	1.796537E-002	7.164864E-003	3.134428
8407	1.779306E-002	1.530041E-002	3.156893
8408	1.810290E-002	2.598847E-002	3.115604
8409	1.785162E-002	7.414363E-003	3.149007
8410	1.780226E-002	1.369867E-002	3.155291
8411	1.788786E-002	2.385470E-003	3.143978
8412	1.792925E-002	3.218902E-003	3.138374
8413	1.778575E-002	1.542625E-002	3.157019
8414	1.797916E-002	1.014507E-002	3.131448
8415	1.790936E-002	1.010360E-003	3.140582
8416	1.815742E-002	3.465349E-002	3.106939
8417	1.796296E-002	8.409809E-003	3.133183
8418	1.786053E-002	4.997986E-003	3.146591
8419	1.785145E-002	6.049584E-003	3.147642
8420	1.782052E-002	9.951289E-003	3.151544
8421	1.783325E-002	8.152032E-003	3.149745
8422	1.779860E-002	1.252751E-002	3.154120
8423	1.806825E-002	2.346372E-002	3.118129
8424	1.797851E-002	1.148819E-002	3.130104
8425	1.798022E-002	1.185972E-002	3.129733
8426	1.800664E-002	1.555420E-002	3.126038
8427	1.782953E-002	7.808082E-003	3.149401
8428	1.790705E-002	2.532378E-003	3.139060
8429	1.786207E-002	3.264388E-003	3.144857
8430	1.788185E-002	5.188529E-004	3.142112
8431	1.791228E-002	3.649349E-003	3.137943
8432	1.774733E-002	1.780014E-002	3.159393
8433	1.798673E-002	1.388010E-002	3.127713
8434	1.775836E-002	1.610239E-002	3.157695
8435	1.793348E-002	7.034266E-003	3.134558
8436	1.796003E-002	1.072494E-002	3.130868
8437	1.793337E-002	7.303214E-003	3.134289
8438	1.788873E-002	1.512066E-003	3.140081
8439	1.790834E-002	4.254106E-003	3.137339
8440	1.781303E-002	8.170380E-003	3.149763
8441	1.803167E-002	2.110930E-002	3.120483
8442	1.789929E-002	3.473724E-003	3.138119
8443	1.759732E-002	3.547711E-002	3.177070
8444	1.797361E-002	1.369119E-002	3.127901
8445	1.789737E-002	3.641203E-003	3.137951
8446	1.790623E-002	4.959928E-003	3.136633
8447	1.783277E-002	4.613100E-003	3.146206
8448	1.757322E-002	3.785810E-002	3.179451
8449	1.794682E-002	1.080795E-002	3.130785
8450	1.769984E-002	2.148427E-002	3.163077
8451	1.807921E-002	2.906159E-002	3.112531
8452	1.782726E-002	4.644923E-003	3.146238
8453	1.778207E-002	1.042438E-002	3.152017
8454	1.807026E-002	2.827351E-002	3.113319
8455	1.790400E-002	5.933280E-003	3.135659
8456	1.780555E-002	6.940932E-003	3.148534
8457	1.791807E-002	8.093777E-003	3.133499
8458	1.797257E-002	1.555813E-002	3.126035
8459	1.795320E-002	1.309047E-002	3.128502
8460	1.785214E-002	2.513180E-004	3.141844
8461	1.791077E-002	7.684132E-003	3.133909
8462	1.785207E-002	1.855763E-005	3.141574
8463	1.782878E-002	2.918749E-003	3.144511
8464	1.788404E-002	4.541614E-003	3.137051
8465	1.789993E-002	6.802341E-003	3.134790
8466	1.772208E-002	1.645129E-002	3.158044
8467	1.778194E-002	8.519547E-003	3.150112
8468	1.811654E-002	3.672728E-002	3.104865
8469	1.798391E-002	1.867377E-002	3.122919
8470	1.780887E-002	4.570274E-003	3.146163
8471	1.786774E-002	3.356318E-003	3.138236
8472	1.768196E-002	2.082472E-002	3.162417
8473	1.768015E-002	2.092357E-002	3.162516
8474	1.779802E-002	5.445345E-003	3.147038
8475	1.777822E-002	7.905871E-003	3.149499
8476	1.797114E-002	1.794943E-002	3.123643
8477	1.777460E-002	8.106532E-003	3.149699
8478	1.786210E-002	3.588407E-003	3.138004
8479	1.768758E-002	1.915743E-002	3.160750
8480	1.781577E-002	2.275271E-003	3.143868
8481	1.766202E-002	2.218520E-002	3.163778
8482	1.784064E-002	1.295554E-003	3.140297
8483	1.788836E-002	7.795648E-003	3.133797
8484	1.799818E-002	2.278077E-002	3.118812
8485	1.780670E-002	2.779768E-003	3.144372
8486	1.772219E-002	1.372198E-002	3.155315
8487	1.790219E-002	1.021525E-002	3.131377
8488	1.800814E-002	2.472178E-002	3.116871
8489	1.787041E-002	6.241022E-003	3.135352
8490	1.776901E-002	7.052812E-003	3.148645
8491	1.803700E-002	2.912062E-002	3.112472
8492	1.751259E-002	3.975450E-002	3.181347
8493	1.776000E-002	7.824513E-003	3.149417
8494	1.766048E-002	2.063951E-002	3.162232
8495	1.796087E-002	1.928541E-002	3.122307
8496	1.768236E-002	1.754106E-002	3.159134
8497	1.801581E-002	2.708165E-002	3.114511
8498	1.760566E-002	2.715293E-002	3.168746
8499	1.801560E-002	2.734392E-002	3.114249
8500	1.793792E-002	1.688677E-002	3.124706
8501	1.784514E-002	4.549953E-003	3.137043
8502	1.811530E-002	4.161618E-002	3.099976
8503	1.771316E-002	1.258822E-002	3.154181
8504	1.786083E-002	7.067724E-003	3.134525
8505	1.801154E-002	2.765967E-002	3.113933
8506	1.778296E-002	3.011155E-003	3.144604
8507	1.798048E-002	2.368975E-002	3.117903
8508	1.802316E-002	2.969797E-002	3.111895
8509	1.797341E-002	2.301233E-002	3.118580
8510	1.777217E-002	3.883257E-003	3.145476
8511	1.801089E-002	2.844496E-002	3.113148
8512	1.760616E-002	2.523065E-002	3.166823
8513	1.779517E-002	4.254364E-004	3.142018
8514	1.766806E-002	1.696971E-002	3.158562
8515	1.783391E-002	5.010152E-003	3.136583
8516	1.791586E-002	1.618166E-002	3.125411
8517	1.789671E-002	1.373073E-002	3.127862
8518	1.776486E-002	3.746628E-003	3.145339
8519	1.792082E-002	1.728229E-002	3.124310
8520	1.772918E-002	8.172605E-003	3.149765
8521	1.775946E-002	4.047529E-003	3.145640
8522	1.784232E-002	7.117178E-003	3.134475
8523	1.800617E-002	2.954291E-002	3.112050
8524	1.791524E-002	1.723789E-002	3.124355
8525	1.778061E-002	6.947364E-004	3.142287
8526	1.772196E-002	8.301787E-003	3.149894
8527	1.788905E-002	1.411523E-002	3.127477
8528	1.789071E-002	1.448196E-002	3.127111
8529	1.782970E-002	6.406817E-003	3.135186
8530	1.788364E-002	1.380836E-002	3.127784
8531	1.775211E-002	3.642372E-003	3.145235
8532	1.768972E-002	1.171255E-002	3.153305
8533	1.750975E-002	3.478142E-002	3.176374
8534	1.760316E-002	2.269139E-002	3.164284
8535	1.739445E-002	4.903418E-002	3.190627
8536	1.780307E-002	3.823207E-003	3.137769
8537	1.770577E-002	8.928607E-003	3.150521
8538	1.788652E-002	1.533358E-002	3.126259
8539	1.764485E-002	1.662259E-002	3.158215
8540	1.759606E-002	2.281016E-002	3.164403
8541	1.773769E-002	4.174821E-003	3.145767
8542	1.797182E-002	2.756784E-002	3.114025
8543	1.763408E-002	1.748495E-002	3.159078
8544	1.810911E-002	4.702337E-002	3.094569
8545	1.771278E-002	6.915246E-003	3.148508
8546	1.794077E-002	2.387676E-002	3.117716
8547	1.783914E-002	1.020152E-002	3.131391
8548	1.814804E-002	5.315091E-002	3.088442
8549	1.772688E-002	4.506305E-003	3.146099
8550	1.772863E-002	4.138341E-003	3.145731
8551	1.773037E-002	3.770462E-003	3.145363
8552	1.769313E-002	8.547664E-003	3.150140
8553	1.766640E-002	1.192073E-002	3.153513
8554	1.765390E-002	1.342254E-002	3.155015
8555	1.785593E-002	1.359733E-002	3.127995
8556	1.786793E-002	1.536544E-002	3.126227
8557	1.775133E-002	1.626345E-004	3.141755
8558	1.763243E-002	1.568708E-002	3.157280
8559	1.769126E-002	7.840691E-003	3.149433
8560	1.771426E-002	4.669029E-003	3.146262
8561	1.765924E-002	1.177728E-002	3.153370
8562	1.767170E-002	1.000744E-002	3.151600
8563	1.760915E-002	1.804766E-002	3.159640
8564	1.756410E-002	2.375064E-002	3.165343
8565	1.774053E-002	4.972472E-004	3.142090
8566	1.760021E-002	1.880893E-002	3.160402
8567	1.780673E-002	8.640628E-003	3.132952
8568	1.757505E-002	2.180604E-002	3.163399
8569	1.749704E-002	3.170645E-002	3.173299
8570	1.801566E-002	3.774201E-002	3.103851
8571	1.764852E-002	1.183168E-002	3.153424
8572	1.763605E-002	1.333035E-002	3.154923
8573	1.774725E-002	1.501670E-003	3.140091
8574	1.755355E-002	2.379106E-002	3.165384
8575	1.788183E-002	1.996000E-002	3.121633
8576	1.751739E-002	2.818347E-002	3.169776
8577	1.753737E-002	2.548208E-002	3.167075
8578	1.763605E-002	1.252252E-002	3.154115
8579	1.761646E-002	1.495240E-002	3.156545
8580	1.767502E-002	7.125295E-003	3.148718
8581	1.763071E-002	1.281825E-002	3.154411
8582	1.775211E-002	3.396429E-003	3.138196
8583	1.761648E-002	1.441340E-002	3.156006
8584	1.780398E-002	1.065137E-002	3.130941
8585	1.779875E-002	1.008421E-002	3.131508
8586	1.795347E-002	3.141329E-002	3.110179
8587	1.755209E-002	2.225968E-002	3.163852
8588	1.776919E-002	6.520460E-003	3.135072
8589	1.777087E-002	6.885470E-003	3.134707
8590	1.760404E-002	1.510118E-002	3.156694
8591	1.749081E-002	2.963305E-002	3.171226
8592	1.788202E-002	2.241202E-002	3.119181
8593	1.749452E-002	2.889495E-002	3.170488
8594	1.768881E-002	3.392220E-003	3.144985
8595	1.773937E-002	3.489105E-003	3.138104
8596	1.784427E-002	1.781415E-002	3.123779
8597	1.771493E-002	4.969225E-004	3.141096
8598	1.762180E-002	1.169881E-002	3.153291
8599	1.770440E-002	6.331866E-004	3.142226
8600	1.755775E-002	1.980270E-002	3.161395
8601	1.779430E-002	1.172403E-002	3.129869
8602	1.777533E-002	9.297838E-003	3.132295
8603	1.765878E-002	6.146507E-003	3.147739
8604	1.776143E-002	7.701440E-003	3.133891
8605	1.768676E-002	2.160978E-003	3.143754
8606	1.767799E-002	3.190056E-003	3.144783
8607	1.786541E-002	2.227117E-002	3.119321
8608	1.770931E-002	1.258081E-003	3.140335
8609	1.753109E-002	2.207328E-002	3.163666
8610	1.769184E-002	7.999132E-004	3.142393
8611	1.755257E-002	1.901587E-002	3.160609
8612	1.760760E-002	1.168185E-002	3.153275
8613	1.734221E-002	4.568240E-002	3.187275
8614	1.778831E-002	1.273266E-002	3.128860
8615	1.782743E-002	1.820322E-002	3.123389
8616	1.776762E-002	1.020918E-002	3.131383
8617	1.752412E-002	2.192133E-002	3.163514
8618	1.785595E-002	2.253951E-002	3.119053
8619	1.743413E-002	3.325362E-002	3.174846
8620	1.781514E-002	1.723070E-002	3.124362
8621	1.780317E-002	1.573718E-002	3.125855
8622	1.775011E-002	8.676857E-003	3.132916
8623	1.744882E-002	3.085313E-002	3.172446
8624	1.784191E-002	2.146278E-002	3.120130
8625	1.786708E-002	2.507091E-002	3.116522
8626	1.737083E-002	4.041523E-002	3.182008
8627	1.775496E-002	1.002896E-002	3.131564
8628	1.748683E-002	2.530582E-002	3.166898
8629	1.767903E-002	9.305920E-005	3.141500
8630	1.772218E-002	6.019073E-003	3.135574
8631	1.755282E-002	1.632648E-002	3.157919
8632	1.770486E-002	3.965221E-003	3.137627
8633	1.756344E-002	1.466821E-002	3.156261
8634	1.756521E-002	1.430264E-002	3.155895
8635	1.746734E-002	2.690764E-002	3.168500
8636	1.769778E-002	3.565789E-003	3.138027
8637	1.775776E-002	1.180222E-002	3.129790
8638	1.775599E-002	1.170148E-002	3.129891
8639	1.780177E-002	1.808299E-002	3.123510
8640	1.783709E-002	2.307414E-002	3.118519
8641	1.771990E-002	7.233204E-003	3.134359
8642	1.780660E-002	1.916729E-002	3.122425
8643	1.755642E-002	1.425601E-002	3.155849
8644	1.751576E-002	1.944390E-002	3.161037
8645	1.764731E-002	1.958532E-003	3.143551
8646	1.757225E-002	1.177306E-002	3.153366
8647	1.781123E-002	2.051020E-002	3.121082
8648	1.777230E-002	1.532068E-002	3.126272
8649	1.781778E-002	2.169440E-002	3.119898
8650	1.776198E-002	1.419381E-002	3.127399
8651	1.768507E-002	3.920708E-003	3.137672
8652	1.784598E-002	2.601244E-002	3.115580
8653	1.758797E-002	8.759825E-003	3.150352
8654	1.742324E-002	3.011985E-002	3.171713
8655	1.762276E-002	3.872396E-003	3.145465
8656	1.777171E-002	1.636160E-002	3.125231
8657	1.755292E-002	1.284884E-002	3.154441
8658	1.766930E-002	2.761515E-003	3.138831
8659	1.759834E-002	6.576881E-003	3.148170
8660	1.787507E-002	3.120004E-002	3.110393
8661	1.769146E-002	6.157946E-003	3.135435
8662	1.766570E-002	2.825625E-003	3.138767
8663	1.744330E-002	2.636302E-002	3.167956
8664	1.761387E-002	3.836709E-003	3.145429
8665	1.759823E-002	5.781842E-003	3.147374
8666	1.757909E-002	8.188099E-003	3.149781
8667	1.774216E-002	1.386680E-002	3.127726
8668	1.764139E-002	3.836088E-004	3.141209
8669	1.760855E-002	3.868184E-003	3.145461
8670	1.756161E-002	9.964440E-003	3.151557
8671	1.750024E-002	1.790452E-002	3.159497
8672	1.770962E-002	1.013509E-002	3.131458
8673	1.754937E-002	1.118032E-002	3.152773
8674	1.765147E-002	2.556453E-003	3.139036
8675	1.756679E-002	8.609076E-003	3.150202
8676	1.751611E-002	1.516161E-002	3.156754
8677	1.750383E-002	1.664176E-002	3.158234
8678	1.754760E-002	1.074660E-002	3.152339
8679	1.770071E-002	9.895453E-003	3.131697
8680	1.764094E-002	1.961317E-003	3.139631
8681	1.781810E-002	2.628336E-002	3.115309
8682	1.750913E-002	1.528364E-002	3.156876
8683	1.750037E-002	1.630208E-002	3.157895
8684	1.751964E-002	1.363535E-002	3.155228
8685	1.732956E-002	3.814252E-002	3.179735
8686	1.745992E-002	2.119804E-002	3.162791
8687	1.766286E-002	5.872612E-003	3.135720
8688	1.771875E-002	1.360002E-002	3.127993
8689	1.775733E-002	1.902389E-002	3.122569
8690	1.771861E-002	1.385963E-002	3.127733
8691	1.783362E-002	2.986788E-002	3.111725
8692	1.765750E-002	5.835636E-003	3.135757
8693	1.787939E-002	3.656562E-002	3.105027
8694	1.770485E-002	1.253813E-002	3.129055
8695	1.784635E-002	3.221945E-002	3.109373
8696	1.742129E-002	2.492069E-002	3.166513
8697	1.777667E-002	2.281606E-002	3.118777
8698	1.746367E-002	1.913395E-002	3.160727
8699	1.748647E-002	1.601167E-002	3.157604
8700	1.753352E-002	9.671714E-003	3.151264
8701	1.764856E-002	5.861128E-003	3.135732
8702	1.770431E-002	1.357611E-002	3.128017
8703	1.738428E-002	2.880836E-002	3.170401
8704	1.780087E-002	2.716251E-002	3.114430
8705	1.775265E-002	2.062769E-002	3.120965
8706	1.759203E-002	1.067581E-003	3.142660
8707	1.785151E-002	3.466719E-002	3.106925
8708	1.758168E-002	2.183185E-003	3.143776
8709	1.754206E-002	7.333744E-003	3.148926
8710	1.769704E-002	1.369369E-002	3.127899
8711	1.735617E-002	3.140700E-002	3.173000
8712	1.728636E-002	4.022553E-002	3.181818
8713	1.762079E-002	3.752644E-003	3.137840
8714	1.752645E-002	8.740144E-003	3.150333
8715	1.762750E-002	4.931724E-003	3.136661
8716	1.751259E-002	1.031189E-002	3.151905
8717	1.742010E-002	2.233989E-002	3.163933
8718	1.737601E-002	2.794164E-002	3.169534
8719	1.746218E-002	1.656769E-002	3.158160
8720	1.790019E-002	4.342752E-002	3.098165
8721	1.783350E-002	3.415085E-002	3.107442
8722	1.739383E-002	2.511223E-002	3.166705
8723	1.754182E-002	5.489772E-003	3.147082
8724	1.739037E-002	2.530327E-002	3.166896
8725	1.781669E-002	3.236629E-002	3.109226
8726	1.746049E-002	1.586781E-002	3.157460
8727	1.740980E-002	2.238122E-002	3.163974
8728	1.760146E-002	3.187521E-003	3.138405
8729	1.756566E-002	1.493611E-003	3.143086
8730	1.750900E-002	8.922810E-003	3.150515
8731	1.754850E-002	3.522453E-003	3.145115
8732	1.732341E-002	3.293781E-002	3.174530
8733	1.742045E-002	2.020742E-002	3.161800
8734	1.752272E-002	6.563976E-003	3.148157
8735	1.737134E-002	2.635240E-002	3.167945
8736	1.780074E-002	3.170254E-002	3.109890
8737	1.758242E-002	1.842167E-003	3.139750
8738	1.747787E-002	1.198940E-002	3.153582
8739	1.755512E-002	1.558737E-003	3.143151
8740	1.742231E-002	1.904808E-002	3.160641
8741	1.768646E-002	1.654975E-002	3.125043
8742	1.764461E-002	1.095893E-002	3.130634
8743	1.742061E-002	1.887858E-002	3.160471
8744	1.766122E-002	1.350482E-002	3.128088
8745	1.746230E-002	1.312433E-002	3.154717
8746	1.753275E-002	3.616585E-003	3.145209
8747	1.766602E-002	1.457768E-002	3.127015
8748	1.768426E-002	1.722137E-002	3.124371
8749	1.758532E-002	3.862627E-003	3.137730
8750	1.762065E-002	8.792654E-003	3.132800
8751	1.761219E-002	7.779375E-003	3.133813
8752	1.738763E-002	2.202709E-002	3.163620
8753	1.748638E-002	8.870045E-003	3.150463
8754	1.759016E-002	5.197863E-003	3.136395
8755	1.738595E-002	2.185680E-002	3.163449
8756	1.795204E-002	5.616552E-002	3.085427
8757	1.743465E-002	1.519620E-002	3.156789
8758	1.754941E-002	2.361795E-004	3.141356
8759	1.748288E-002	8.538640E-003	3.150131
8760	1.741215E-002	1.776808E-002	3.159361
8761	1.767165E-002	1.729177E-002	3.124301
8762	1.736691E-002	2.343816E-002	3.165031
8763	1.764159E-002	1.344019E-002	3.128152
8764	1.771267E-002	2.338179E-002	3.118211
8765	1.759130E-002	6.852209E-003	3.134740
8766	1.762306E-002	1.131659E-002	3.130276
8767	1.771731E-002	2.444882E-002	3.117144
8768	1.753213E-002	7.431128E-004	3.142336
8769	1.742089E-002	1.543779E-002	3.157030
8770	1.764278E-002	1.456871E-002	3.127024
8771	1.742780E-002	1.426187E-002	3.155855
8772	1.742608E-002	1.435810E-002	3.155951
8773	1.761095E-002	1.062263E-002	3.130970
8774	1.779950E-002	3.696535E-002	3.104627
8775	1.733058E-002	2.649851E-002	3.168091
8776	1.731835E-002	2.796067E-002	3.169553
8777	1.756721E-002	5.213481E-003	3.136379
8778	1.775698E-002	3.154481E-002	3.110048
8779	1.766362E-002	1.868572E-002	3.122907
8780	1.749107E-002	4.648804E-003	3.146241
8781	1.742438E-002	1.340108E-002	3.154994
8782	1.764523E-002	1.656419E-002	3.125028
8783	1.740027E-002	1.632605E-002	3.157919
8784	1.745692E-002	8.680570E-003	3.150273
8785	1.748246E-002	5.134723E-003	3.146727
8786	1.762176E-002	1.388949E-002	3.127703
8787	1.746881E-002	6.694589E-003	3.148287
8788	1.764147E-002	1.687713E-002	3.124716
8789	1.733104E-002	2.463786E-002	3.166231
8790	1.748066E-002	4.709963E-003	3.146303
8791	1.744831E-002	8.902171E-003	3.150495
8792	1.764776E-002	1.829875E-002	3.123294
8793	1.754970E-002	5.006733E-003	3.136586
8794	1.734681E-002	2.192793E-002	3.163521
8795	1.755295E-002	5.719999E-003	3.135873
8796	1.772258E-002	2.926887E-002	3.112324
8797	1.754281E-002	4.614138E-003	3.136979
8798	1.737800E-002	1.730710E-002	3.158900
